#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:hcv" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:hcv" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:hcv" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:hcv" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:hcv" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.hcv" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:hcv" jeffreys="true" parameter="@bPopSizes.t:hcv" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="FrequenciesPrior.s:hcv" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:hcv" name="distribution">
#            <parameter id="kappa.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@hcv" id="treeLikelihood.hcv" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:hcv">
#            <siteModel id="SiteModel.s:hcv" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:hcv" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:hcv" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:hcv" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:hcv" kappa="@kappa.s:hcv" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:hcv" id="estimatedFreqs.s:hcv" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:hcv" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:hcv" name="clock.rate" spec="beast.core.parameter.RealParameter">7.9E-4</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
2469000	-7244.363230729911	-6776.625018166441	-467.73821256347065	-6776.625018166441	227.07724085778398	8.187388351655576	-432.0956426648219	4781.775475214616	402.00472163900247	834.8224431986697	149.70705941963558	11	9	3	39	0.1961283808431953	0.3089668903995929	0.2035478636827056	0.291356865074507
2472000	-7262.838797506206	-6785.733219677421	-477.10557782878465	-6785.733219677421	243.62804909544107	8.187388351655576	-440.2114857372263	12692.618186638492	1592.9087412625286	451.2809122845949	211.4802809832202	10	4	11	37	0.1961283808431953	0.3089668903995929	0.2035478636827056	0.291356865074507
2475000	-7231.165594431529	-6766.043531171916	-465.1220632596131	-6766.043531171916	253.46586292458937	8.187388351655576	-429.73812511441554	6710.872358939267	1617.485302726963	383.8191872761626	119.03988702353072	11	1	22	28	0.19676206745446	0.3089668903995929	0.2035478636827056	0.29072317846324225
2478000	-7237.606833743605	-6769.027332848309	-468.5795008952967	-6769.027332848309	222.26643785523862	8.187388351655576	-431.1144139420841	13328.99842181367	4913.819756554698	151.3943647358371	138.80215406521884	5	7	40	10	0.20961740082752503	0.3089668903995929	0.2035478636827056	0.2778678450901772
2481000	-7237.267592083161	-6772.801439513031	-464.4661525701295	-6772.801439513031	244.408771778106	7.508765443953356	-428.32446587402086	11094.055709248336	3046.4992314191686	248.97461910331654	32.218640729247085	10	4	45	3	0.20961740082752503	0.3089668903995929	0.2035478636827056	0.2778678450901772
2484000	-7260.955169019351	-6779.9927095099865	-480.96245950936446	-6779.9927095099865	248.67487553862648	7.508765443953356	-446.9655293685448	5108.293066072274	1906.6609464762473	192.95968037870162	27.23173307974254	13	7	40	2	0.20961740082752503	0.3089668903995929	0.2035478636827056	0.2778678450901772
2487000	-7255.516203757812	-6772.965046385363	-482.55115737244876	-6772.965046385363	229.18474880115406	7.508765443953356	-447.29970860174234	5789.76873577731	555.1010742958414	257.6411026679101	516.4427745444767	11	9	41	1	0.20857693195177054	0.3100073592753474	0.2035478636827056	0.2778678450901772
2490000	-7240.895455835566	-6771.94294133287	-468.95251450269654	-6771.94294133287	225.37790566317156	7.00261873081872	-435.35500657149913	7849.481263584806	690.4909135262737	172.30548958122347	45.14613863510332	10	7	42	3	0.20857693195177054	0.3067994555287725	0.2035478636827056	0.28107574883675207
2493000	-7242.1635255255715	-6771.74544599823	-470.4180795273413	-6771.74544599823	244.1731506504931	7.00261873081872	-436.1298087106415	5644.873906911355	1670.3095916036252	247.7461700460433	64.15686887399414	10	7	42	3	0.20857693195177054	0.3067994555287725	0.2035478636827056	0.28107574883675207
2496000	-7242.476558658528	-6775.146910402828	-467.3296482556995	-6775.146910402828	238.80889164248998	7.371692735173131	-431.49884605966804	9749.459746901344	3466.0184737986556	135.98417054922794	74.05694795239776	9	5	47	1	0.21344515274461578	0.3067994555287725	0.19867964288986037	0.28107574883675207
2499000	-7241.359787946572	-6777.80384218859	-463.5559457579816	-6777.80384218859	247.4597541762707	7.371692735173131	-428.93291202917055	5411.3089662035	2947.9596399643183	173.52778718006027	38.77791897451704	11	4	44	3	0.21219729462656484	0.3067994555287725	0.19992750100791132	0.28107574883675207
2502000	-7243.097078642776	-6773.241699528228	-469.8553791145477	-6773.241699528228	233.68066980445047	7.371692735173131	-431.52201234669525	7838.912460642164	4174.218490402886	181.15515339580224	512.5777635179383	11	4	45	2	0.19132921030498096	0.3062752758856191	0.22131976497264866	0.28107574883675207
2505000	-7230.3121702208355	-6764.562928684398	-465.7492415364377	-6764.562928684398	249.10231133072975	7.371692735173131	-429.2087175357149	5558.030586104177	7784.046222229168	165.30517418122815	57.35008231638352	14	1	44	3	0.19132921030498096	0.30577063964769474	0.221824401210573	0.28107574883675207
2508000	-7240.756571281568	-6779.602828744141	-461.1537425374267	-6779.602828744141	234.656686718069	6.918785086322748	-425.5293293406431	13052.532429302864	2102.5643191591985	203.3519798349076	18.640503848666697	9	3	49	1	0.1949976875668679	0.33186611664347865	0.19341680498594035	0.27971939080371383
2511000	-7246.780191289683	-6775.159449949812	-471.6207413398704	-6775.159449949812	223.37424920133626	6.918785086322748	-434.27840719529706	5171.453936567294	6373.20306793368	173.85013841051003	296.79440930398016	14	2	43	3	0.1998655372867484	0.33186611664347865	0.19341680498594035	0.2748515410838333
2514000	-7246.388573688742	-6780.095912871582	-466.2926608171602	-6780.095912871582	279.62521725100373	6.982312132075564	-430.6579557814742	8397.342976496684	2444.7890574089315	164.8316820812864	152.94953459674238	10	6	32	14	0.1998655372867484	0.32374190842931655	0.20154101320010248	0.2748515410838333
2517000	-7248.43855941899	-6778.995992425464	-469.44256699352604	-6778.995992425464	261.8737146551087	7.615824838205785	-434.6341587705671	4103.643645402805	1160.5182791987238	173.55234314772198	349.1435477314638	10	7	41	4	0.1998655372867484	0.32374190842931655	0.20154101320010248	0.2748515410838333
2520000	-7256.407347149276	-6776.425138187105	-479.9822089621702	-6776.425138187105	247.05580862467383	7.615824838205785	-446.5534912207461	4304.129247355668	709.39728516058	268.81568239408983	129.00834718523794	14	2	25	21	0.19602651115009678	0.32374190842931655	0.2053800393367541	0.2748515410838333
2523000	-7256.0694097251735	-6773.86540521996	-482.2040045052136	-6773.86540521996	258.273266257296	7.245117478496167	-446.58000586909617	6608.141554906602	954.7554516403196	721.0058036372284	187.59292924690175	11	17	3	31	0.19602651115009678	0.32374190842931655	0.2053800393367541	0.2748515410838333
2526000	-7246.856781123711	-6771.52306735449	-475.3337137692206	-6771.52306735449	235.44155396520185	6.971031816020967	-440.2314740146851	5486.547071953547	1022.9362177290244	711.5953511976766	95.67085957742938	13	8	12	29	0.20417939321002204	0.3222681574013473	0.19870090830479814	0.2748515410838333
2529000	-7245.416332761161	-6774.017245558678	-471.39908720248366	-6774.017245558678	242.58565252434565	6.971031816020967	-433.61640146402596	11184.915723872671	5868.993622692577	457.6865060034198	166.6222528516087	9	4	19	30	0.20824560440374223	0.3182019462076271	0.19870090830479814	0.2748515410838333
2532000	-7254.089669234731	-6779.441956980615	-474.6477122541167	-6779.441956980615	242.23091541849575	6.971031816020967	-441.02357791308214	6964.674728468132	467.60319638163	175.07527430477265	140.91416570328337	14	11	13	24	0.20824560440374223	0.3182019462076271	0.19870090830479814	0.2748515410838333
2535000	-7240.621346538148	-6773.746066019277	-466.87528051887045	-6773.746066019277	261.3904372694812	6.971031816020967	-431.83571786326195	10508.508698183996	793.7276104663403	241.66673178968617	146.8656928622972	10	14	3	35	0.20824560440374223	0.3182019462076271	0.19870090830479814	0.2748515410838333
2538000	-7249.693406107633	-6774.275725126789	-475.4176809808431	-6774.275725126789	265.28656395629554	6.971031816020967	-441.9671911642644	3929.4241087896767	1066.9368510410868	246.00049389084896	135.38925949120633	16	5	6	35	0.19172938630905564	0.33471816430231366	0.19870090830479814	0.2748515410838333
2541000	-7230.014049473558	-6759.158471408531	-470.8555780650268	-6759.158471408531	262.9634157108858	6.971031816020967	-437.4631802629676	4541.402617684728	1127.062017544183	95.36437412775602	120.62578553777905	11	13	11	27	0.19172938630905564	0.3167099988643244	0.21670907374278742	0.2748515410838333
2544000	-7232.90211751905	-6772.33205850494	-460.5700590141103	-6772.33205850494	233.23220486712611	7.568293324300539	-426.25813206376824	7435.104328115583	736.1902213764006	88.93461425872087	148.80620977405897	12	11	8	31	0.19951066441810986	0.3167099988643244	0.21670907374278742	0.2670702629747791
2547000	-7255.057402556841	-6776.611291078335	-478.44611147850645	-6776.611291078335	273.2910585961965	6.811315609966584	-445.1498575173125	4719.3442950152275	502.58394402814946	307.25891176680926	117.19296260204707	14	11	10	27	0.19951066441810986	0.3167099988643244	0.21670907374278742	0.2670702629747791
2550000	-7247.654950248505	-6774.352258344612	-473.302691903893	-6774.352258344612	268.52513839716624	8.355084608576382	-437.20346367594743	8672.430312290053	955.4001254246289	616.1621306491284	156.67018861255724	8	6	12	36	0.19925562089696855	0.3167099988643244	0.21696411726392872	0.2670702629747791
2553000	-7256.60801038219	-6781.75668728176	-474.85132310042997	-6781.75668728176	273.42328661478615	8.355084608576382	-437.6110185957671	4446.028001035138	5543.7597199327765	720.6579091111445	140.42915157850402	1	8	17	36	0.19925562089696855	0.3286447419643173	0.19057824190885228	0.28152139522986264
2556000	-7257.3957440063505	-6782.850355901394	-474.54538810495575	-6782.850355901394	230.61849856977008	8.355084608576382	-437.5263711757062	4249.597050844334	6432.612387986172	289.5306863367422	186.84316033775494	1	11	16	34	0.19925562089696855	0.3048215258666096	0.21440145800656002	0.28152139522986264
2559000	-7254.077326950029	-6779.662168555568	-474.4151583944604	-6779.662168555568	257.63260118860285	6.91050740915879	-438.41765498622675	7817.328615426209	2267.3356216361726	288.6710136158384	261.7075197029425	9	3	13	37	0.19925562089696855	0.3048215258666096	0.20235559265532208	0.29356726058110055
2562000	-7275.234127859768	-6786.838231933604	-488.3958959261634	-6786.838231933604	256.9715018429794	6.91050740915879	-449.00664084118904	7945.228432098655	16095.648017537356	274.2995320902528	200.6505540959158	15	2	15	30	0.19925562089696855	0.3048215258666096	0.20235559265532208	0.29356726058110055
2565000	-7229.9662564272485	-6766.832928005395	-463.13332842185366	-6766.832928005395	242.6167999511687	6.91050740915879	-426.765065577256	9471.003131475603	3292.0293187328934	330.43380838205576	117.28589530684478	8	7	13	34	0.19925562089696855	0.3048215258666096	0.20331711227228763	0.292605740964135
2568000	-7245.644195101161	-6765.972366582584	-479.6718285185773	-6765.972366582584	230.58631070170964	6.808948268650794	-443.5303791934872	8531.252025711277	2458.103226829493	359.0051114250873	209.54216949409295	11	6	4	41	0.19925562089696855	0.3048215258666096	0.20331711227228763	0.292605740964135
2571000	-7236.621884562977	-6768.66244067457	-467.95944388840763	-6768.66244067457	238.1946763184588	7.3595461030769	-435.00899135808623	3308.2021913315702	225.20337423587654	345.78879262699576	145.31785305340193	18	4	7	33	0.19925562089696855	0.3048215258666096	0.20331711227228763	0.292605740964135
2574000	-7243.920708118206	-6769.332122208098	-474.5885859101085	-6769.332122208098	266.9563213730215	7.3595461030769	-438.74814066973397	10453.452028326437	1936.9073551956155	144.49567264534895	155.12454336154997	9	12	4	37	0.19925562089696855	0.30273520019763944	0.19751978080731625	0.3004893980980766
2577000	-7264.741398481567	-6790.691773238101	-474.04962524346587	-6790.691773238101	262.4089301675947	6.937766048295584	-439.7511613995176	7136.36224721828	1130.1596040471425	166.93056727588342	123.32551909504181	11	13	20	18	0.2041293448262569	0.29383870152096575	0.2064162794839899	0.2956156741687883
2580000	-7244.798280382566	-6771.822264026408	-472.976016356158	-6771.822264026408	234.42735277097242	6.937766048295584	-437.1532245235831	10627.894637635593	2229.3685047817157	176.34518748089852	132.17661005185735	10	10	15	27	0.2041293448262569	0.32239216778743635	0.1910186459737403	0.28245984141256736
2583000	-7246.678388749431	-6777.276647685973	-469.4017410634575	-6777.276647685973	243.87693759381517	6.937766048295584	-435.06013888005265	8375.787257098895	630.6450912482062	181.10405918176883	164.28311700814913	10	8	18	26	0.2041293448262569	0.3198050203802426	0.1910186459737403	0.2850469888197611
2586000	-7237.759784179997	-6771.378393890921	-466.3813902890765	-6771.378393890921	230.0574518727198	6.914249986268624	-432.8618935503556	7151.5815374609	435.37411226792193	178.39806376912352	122.00425563113859	14	5	30	13	0.2041293448262569	0.31263740495956654	0.19818626139441636	0.2850469888197611
2589000	-7229.077376080414	-6773.382477203223	-455.69489887719135	-6773.382477203223	252.62966690118986	7.27004130931062	-423.6252921914135	5484.761724907351	182.9595124758486	129.22294858416922	78.07111256130696	12	16	31	3	0.1950486810654264	0.31416432940146394	0.19818626139441636	0.29260072813869425
2592000	-7235.241997909446	-6768.014149095081	-467.2278488143645	-6768.014149095081	252.44519810051654	7.5299037752472975	-432.8210924112734	5475.894729632952	389.5875147954051	181.17327955245588	361.7385986698873	13	13	34	2	0.1950486810654264	0.31416432940146394	0.19818626139441636	0.29260072813869425
2595000	-7227.2764766257005	-6772.599298084665	-454.6771785410351	-6772.599298084665	248.75238838221821	7.5299037752472975	-419.90927868291607	6903.74019740436	187.88108492828997	119.05997816975993	347.5063075139361	13	16	28	5	0.21154958759686296	0.31416432940146394	0.19818626139441636	0.27609982160725766
2598000	-7243.989310694067	-6784.444994487214	-459.5443162068535	-6784.444994487214	230.051360582945	7.5299037752472975	-426.86737205654026	7875.390605100878	184.14047962865382	156.1899975563944	15.996970532996519	14	29	17	2	0.21154958759686296	0.31416432940146394	0.19818626139441636	0.27609982160725766
2601000	-7231.889882760646	-6766.864767382407	-465.0251153782392	-6766.864767382407	222.5823978906065	7.5299037752472975	-432.44400027509994	4427.560996667482	189.84612371948668	259.49008129150445	21.30124698140378	14	37	9	2	0.20134908982433072	0.3243648271739962	0.19818626139441636	0.27609982160725766
2604000	-7243.223705475007	-6785.800807769426	-457.4228977055807	-6785.800807769426	234.97898164214877	7.5299037752472975	-425.14830260833935	5604.702536087645	185.50698068180344	168.99769567350467	37.45477840471554	13	43	4	2	0.2155323762319975	0.3243648271739962	0.19818626139441636	0.26191653519959085
2607000	-7234.665072186808	-6767.22097374434	-467.44409844246803	-6767.22097374434	237.0187774695735	7.5299037752472975	-435.28728566941413	3617.1849083216193	247.7711046129119	71.73433302940299	153.02764370118183	14	30	13	5	0.2155323762319975	0.3243648271739962	0.19818626139441636	0.26191653519959085
2610000	-7242.41800731571	-6778.320389810247	-464.09761750546255	-6778.320389810247	218.6873193014845	7.5299037752472975	-430.2070658451839	7431.0132122789355	191.4720902774849	175.01318976065298	211.96606142516887	12	34	9	7	0.2155323762319975	0.3278317935415167	0.19647311875552723	0.26016271147095943
2613000	-7246.258888322287	-6769.8669134701995	-476.3919748520873	-6769.8669134701995	263.24710280151595	7.757819245078089	-443.41450817377205	4971.016853917949	141.5779162133059	156.21821412371833	199.33496499165872	14	9	31	8	0.18714636947254054	0.3278317935415167	0.2205800661857753	0.2644417708001683
2616000	-7240.151867124191	-6770.354804403812	-469.79706272037936	-6770.354804403812	256.1304537118556	7.757819245078089	-437.1969675887294	4530.160627678912	471.7215475573505	152.79908471211468	92.71830252777639	11	15	34	2	0.18714636947254054	0.3278317935415167	0.21871938368125746	0.26630245330468616
2619000	-7256.538844706209	-6789.641544607502	-466.89730009870743	-6789.641544607502	269.7503336132705	7.757819245078089	-432.93301714918596	7984.649343252014	737.9126987172917	174.7848806106913	61.936369077952676	9	17	34	2	0.18714636947254054	0.3278317935415167	0.21871938368125746	0.26630245330468616
2622000	-7258.667167746232	-6781.670112881915	-476.99705486431657	-6781.670112881915	247.97915167890397	7.757819245078089	-443.9235731714301	7063.686238126988	476.1465955018031	169.45511526347204	14.186075581751844	10	32	17	3	0.1901492271978313	0.3095439028210158	0.21871938368125746	0.28158748629989633
2625000	-7230.892978303795	-6773.031365189524	-457.86161311427054	-6773.031365189524	234.74580339757935	7.605007794512486	-425.01194960874284	9093.752937915453	380.17446334832664	110.4644304503529	14.547516475129903	8	29	23	2	0.18947500975742174	0.3095439028210158	0.21939360112166703	0.28158748629989633
2628000	-7247.9984436496015	-6789.834800172368	-458.16364347723396	-6789.834800172368	248.36561388527343	7.605007794512486	-423.2047510463961	6996.854462531435	431.25746735883246	76.76256521498892	237.6426333293822	8	29	20	5	0.18947500975742174	0.3095439028210158	0.21939360112166703	0.28158748629989633
2631000	-7260.6733740270665	-6788.691619590772	-471.98175443629543	-6788.691619590772	229.25158320959713	7.9450261613651	-439.9024324150899	4076.2220511353216	748.5803118227442	113.41862904324475	21.130691264582047	13	18	30	1	0.18242954096069366	0.31658937161774386	0.21939360112166703	0.28158748629989633
2634000	-7247.980589274329	-6782.641412614838	-465.33917665949053	-6782.641412614838	229.45780337657206	6.794335736613163	-430.515826620431	10844.41359264314	1582.861409875715	165.72470961957194	30.798233796360673	8	15	38	1	0.194000058008118	0.3244568295044302	0.21552573960408944	0.26601737288336325
2637000	-7237.438118940986	-6767.452654745576	-469.98546419540975	-6767.452654745576	229.54573512661148	6.794335736613163	-437.8736857729652	5887.064373404419	290.90796457887717	163.16123070321603	7.505713710153792	14	19	27	2	0.194000058008118	0.3078344954285572	0.2161952322005515	0.2819702143627742
2640000	-7249.147524495452	-6775.809249408089	-473.33827508736215	-6775.809249408089	238.86248279464496	6.794335736613163	-438.0304236800745	9905.428008063484	462.9665925705648	383.0853798342563	237.2616463057439	9	21	7	25	0.194000058008118	0.3078344954285572	0.2101164719247851	0.2880489746385406
2643000	-7243.177687682842	-6772.86676078054	-470.31092690230133	-6772.86676078054	244.09011950026635	6.569755038028417	-434.63167248517084	8880.508127233796	773.5994707824384	619.7941553954906	157.13451171473156	9	10	9	34	0.194000058008118	0.3078344954285572	0.2101164719247851	0.2880489746385406
2646000	-7238.37261620142	-6775.385535338656	-462.98708086276395	-6775.385535338656	221.9850406262175	7.34058497099461	-427.48619528684213	8972.822806464545	902.0614349944816	494.2132696720708	93.71206261983978	7	7	20	28	0.19554651634805253	0.3207768164741528	0.19562769253925497	0.2880489746385406
2649000	-7258.920374272366	-6773.955514692915	-484.9648595794502	-6773.955514692915	240.08173347223277	7.34058497099461	-448.843507406335	4107.3500847198675	4361.383751074384	397.70353265477735	202.70774491420914	2	11	29	20	0.19554651634805253	0.3207768164741528	0.21820237445326518	0.2654742927245304
2652000	-7241.9849784212765	-6770.162517045665	-471.8224613756119	-6770.162517045665	243.04666812648514	6.947014810993621	-436.850892778645	3398.797385970411	2793.0312647888463	470.1706135290282	126.47461046052368	7	4	17	34	0.19554651634805253	0.3207768164741528	0.21094876543223995	0.2727279017455556
2655000	-7252.515607992623	-6782.807194553407	-469.7084134392159	-6782.807194553407	238.82261120112508	6.947014810993621	-432.3064570067037	7652.788201393964	6022.3567367694395	597.026684040539	103.22235332857488	4	9	13	36	0.19554651634805253	0.3207768164741528	0.21094876543223995	0.2727279017455556
2658000	-7242.628848057092	-6782.2108896821655	-460.4179583749262	-6782.2108896821655	245.300640757799	7.171697734468145	-424.4716882737254	5120.790187610191	4694.445308300315	119.48612173644892	151.8920268786984	11	1	7	43	0.19554651634805253	0.3207768164741528	0.21094876543223995	0.2727279017455556
2661000	-7250.356888231214	-6781.834523673301	-468.5223645579123	-6781.834523673301	238.50395745799293	7.484639429160578	-432.974772555955	7705.517799017824	538.8171316582977	585.494517698173	202.9358698612433	11	11	4	36	0.19554651634805253	0.3207768164741528	0.21094876543223995	0.2727279017455556
2664000	-7254.304767198532	-6787.296791281985	-467.0079759165472	-6787.296791281985	241.94091395445525	8.109708352289275	-432.8259545489425	7709.395371934126	616.6724702726426	53.56415227529984	112.0609481011641	9	22	1	30	0.20846409448048406	0.3207768164741528	0.19803118729980843	0.2727279017455556
2667000	-7243.567527042132	-6763.985393926657	-479.58213311547456	-6763.985393926657	247.72570140899975	7.892047370071748	-444.9986472565389	5088.657672647049	1610.0786918918786	296.26971053767966	108.6571130970767	7	7	25	23	0.20776693115052283	0.31662552159746327	0.20819098956277074	0.26741655768924405
2670000	-7244.983649727032	-6769.540194000981	-475.4434557260512	-6769.540194000981	246.01865681469033	7.721550808023967	-439.752285884868	9104.742639900103	1028.6896306779977	468.41532768735453	126.2143075714326	8	9	21	24	0.19874017015257225	0.31662552159746327	0.20819098956277074	0.27644331868719463
2673000	-7252.626607856345	-6773.411350142631	-479.21525771371415	-6773.411350142631	244.70581222870618	7.348428824569177	-443.36342834830026	6711.814768399593	1906.458815767755	585.820910508252	151.25076376800132	11	4	19	28	0.18093808539863807	0.33442760635139746	0.20819098956277074	0.27644331868719463
2676000	-7236.2903867042205	-6761.238893597696	-475.0514931065244	-6761.238893597696	253.87079046458823	7.7740526030885935	-439.2553184522066	9241.745910869739	1085.2454274515026	459.95538180352105	149.50892608623235	10	11	12	29	0.18093808539863807	0.33442760635139746	0.20819098956277074	0.27644331868719463
2679000	-7243.518081426318	-6774.5683744076505	-468.949707018667	-6774.5683744076505	250.68944814476538	7.7740526030885935	-432.387992092967	9705.403511525516	1227.3610509501575	42.35094517109147	153.94794015040728	11	15	4	32	0.18093808539863807	0.33442760635139746	0.20819098956277074	0.27644331868719463
2682000	-7241.60417771883	-6780.229810275609	-461.3743674432211	-6780.229810275609	225.3685439193365	7.145619243056148	-427.3922598970376	5576.829404852067	708.7253543487261	77.49567412638083	168.30018834069654	9	20	26	7	0.18093808539863807	0.33442760635139746	0.1976660875090277	0.28696822074093764
2685000	-7235.293410998226	-6769.484384449808	-465.80902654841753	-6769.484384449808	252.15817669812444	6.9165015151544535	-432.79113812827865	5979.411896344256	675.125155483847	155.8689975325901	56.571809683938405	9	17	35	1	0.20287386118506448	0.309553390066878	0.19522091183154613	0.2923518369165123
2688000	-7234.7592837021	-6771.485481107025	-463.27380259507527	-6771.485481107025	268.9086597562225	7.529875986414661	-430.70216172891253	6396.0077165147295	427.72122731300004	130.50775626694448	32.5909775347724	7	30	24	1	0.20287386118506448	0.309553390066878	0.19522091183154613	0.2923518369165123
2691000	-7232.854143074067	-6764.856083429143	-467.99805964492435	-6764.856083429143	214.77103849920684	7.529875986414661	-432.8470265887462	7171.73207421683	715.5139688935589	102.57158782907005	251.85290807628277	10	22	23	7	0.20287386118506448	0.309553390066878	0.19522091183154613	0.2923518369165123
2694000	-7237.97238122113	-6762.1342893937335	-475.83809182739583	-6762.1342893937335	244.18635191180368	8.283068987237563	-441.4516833161069	9779.60169646707	498.9582813793453	84.20572272464742	125.56463367590403	10	32	11	9	0.19178632830863074	0.3261186188883104	0.20630844470797988	0.2757866080950799
2697000	-7239.733666346909	-6774.114383911038	-465.6192824358709	-6774.114383911038	250.05407390702638	8.283068987237563	-430.85774222083126	7641.38409022042	535.9304467308209	77.60226332093053	184.287539408892	7	33	16	6	0.19178632830863074	0.3261186188883104	0.20630844470797988	0.2757866080950799
2700000	-7244.585597522556	-6775.442047285652	-469.1435502369041	-6775.442047285652	263.3003327589108	8.283068987237563	-434.2206115642847	10693.350815110796	394.01008023145823	164.01322307654	194.38533156684508	8	34	16	4	0.19178632830863074	0.3261186188883104	0.20630844470797988	0.2757866080950799
2703000	-7240.026759263803	-6776.710907412847	-463.3158518509563	-6776.710907412847	240.04701114285987	7.710003144954168	-429.6574139546044	8408.442550275595	577.2133093194278	68.04778694889485	87.58461684584327	8	28	9	17	0.19178632830863074	0.3261186188883104	0.20630844470797988	0.2757866080950799
2706000	-7224.196631070714	-6769.237333356866	-454.9592977138477	-6769.237333356866	220.75222713015702	7.949628185226859	-420.1951334360265	7071.3542250797045	616.9583586604887	40.217832736884446	127.94436282719255	7	29	10	16	0.19178632830863074	0.3261186188883104	0.20630844470797988	0.2757866080950799
2709000	-7245.156278056137	-6777.435910134858	-467.7203679212791	-6777.435910134858	208.08927408485914	7.949628185226859	-433.83011695608934	5265.071181692387	568.4533051341186	87.12909702669023	182.73425909162756	10	23	25	4	0.19178632830863074	0.3261186188883104	0.20630844470797988	0.2757866080950799
2712000	-7242.0729368677985	-6769.981751823464	-472.09118504433405	-6769.981751823464	219.03015908846092	6.3338115895789935	-437.6417530833589	8019.826445032557	534.8638416601896	139.01452764176483	237.70617419033198	11	27	20	4	0.20264388949935433	0.3261186188883104	0.1794393352513924	0.29179815636094375
2715000	-7230.904065782977	-6772.5594421253045	-458.34462365767314	-6772.5594421253045	229.48315397921291	7.3478132122287425	-424.0365416580984	6559.064910346702	478.63488642274643	30.325983372563496	107.92069552769438	10	27	20	5	0.20264388949935433	0.3261186188883104	0.1794393352513924	0.29179815636094375
2718000	-7245.781369204614	-6778.518023147768	-467.2633460568461	-6778.518023147768	282.9641515451593	7.3478132122287425	-433.4110975277337	11065.754291885245	415.51660175598977	97.99748896840651	87.04685086955539	10	26	10	16	0.20264388949935433	0.3261186188883104	0.1794393352513924	0.29179815636094375
2721000	-7243.740429262754	-6771.45247724281	-472.28795201994427	-6771.45247724281	252.94797509750026	7.3478132122287425	-437.3735898150212	7603.9080751820275	384.3760983274458	106.22601305954004	280.9162280086279	12	27	18	5	0.20264388949935433	0.3261186188883104	0.17731604886099722	0.2939214427513389
2724000	-7241.674376300802	-6768.480452590364	-473.19392371043807	-6768.480452590364	249.7112817703961	7.363298779308039	-438.7194031897438	6807.350952944764	430.33015554706856	117.21626869689518	258.16519291710057	9	33	16	4	0.19839620668317043	0.30394130097162786	0.2037410495938636	0.2939214427513389
2727000	-7243.332058818023	-6769.691608638618	-473.6404501794053	-6769.691608638618	255.5468366813242	7.363298779308039	-437.8511077405484	9143.621045901404	350.80800246636727	117.95967445547252	364.0424354173285	12	24	22	4	0.19839620668317043	0.30394130097162786	0.2037410495938636	0.2939214427513389
